age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
66,0,1,2,0,1,0,-1.0,1,0,0,1
28,1,0,1,0,1,3,0.0,2,0,0,0
24,1,0,0,1,1,0,-2.0,5,0,0,0
60,1,1,2,0,1,18,-26.0,2,1,1,3
37,0,0,1,0,1,2,-1.0,4,1,1,0
73,1,1,2,0,1,0,-1.0,1,0,0,1
44,0,0,1,0,1,0,-1.0,2,0,0,2
40,0,0,1,1,1,6,-1.0,7,0,0,1
56,1,1,2,0,1,0,-2.0,1,1,1,0
42,0,0,1,0,1,3,-1.0,1,0,0,1
50,0,1,2,0,1,1,-1.0,3,0,0,1
34,1,1,1,0,1,0,-1.0,2,0,0,1
47,1,0,2,0,1,1,-1.0,1,1,1,2
58,0,1,2,0,1,3,-1.0,2,0,0,2
48,0,1,2,0,1,3,-7.0,4,0,0,0
20,0,1,0,0,0,0,-2.0,3,1,0,0
53,0,0,2,0,0,10,-1.0,2,1,1,4
29,0,0,1,2,1,0,-1.0,9,0,0,1
43,1,1,1,0,0,0,0.0,2,0,0,0
53,1,1,2,0,1,1,-1.0,1,1,1,4
22,1,1,0,1,1,0,-1.0,7,0,0,0
26,1,1,1,1,1,9,-1.0,7,1,1,1
23,0,0,0,2,1,4,-1.0,10,1,1,0
71,1,1,2,0,1,1,-28.0,1,0,0,3
61,1,1,2,0,0,0,-1.0,1,0,0,0
22,1,1,0,1,0,2,-22.0,5,0,0,0
54,1,1,2,0,0,1,-22.0,2,0,0,0
24,0,1,0,2,1,6,-1.0,9,0,0,1
28,0,1,1,1,0,0,-1.0,5,0,0,1
25,0,1,1,2,0,2,0.0,10,0,0,181
22,0,0,0,1,0,1,-28.0,5,0,0,13
24,0,0,0,0,1,2,0.0,3,1,1,1
35,0,0,1,0,1,0,-1.0,4,0,0,1
21,0,0,0,0,1,0,-1.0,3,0,0,1
49,1,1,2,0,1,1,0.0,1,0,0,4
26,0,0,1,2,1,6,-1.0,9,1,1,2
30,0,0,1,2,1,7,-1.0,9,1,1,38
30,0,0,1,0,1,5,-1.0,4,1,1,180
64,0,1,2,0,1,8,-1.0,1,0,0,0
45,0,1,2,0,0,7,-1.0,2,1,1,0
37,1,0,1,0,1,3,-1.0,2,0,0,1
34,0,0,1,1,0,1,-1.0,7,1,1,116
58,1,1,2,0,1,0,-1.0,1,0,0,0
27,0,1,1,0,1,0,-1.0,1,0,0,0
30,1,0,1,0,1,0,0.0,1,1,1,0
25,1,0,1,0,1,0,0.0,2,0,0,0
60,0,0,2,2,1,19,0.0,8,1,1,39
56,0,0,2,2,1,24,22.0,8,0,0,6
33,1,0,1,0,1,2,-1.0,1,0,0,1
25,0,1,1,2,1,9,-1.0,9,1,1,87
32,0,0,1,1,1,6,-1.0,7,1,1,4
24,0,0,0,0,1,3,-1.0,3,1,1,0
23,0,1,0,2,1,2,-1.0,8,1,1,7
25,0,0,1,0,1,1,-1.0,4,1,1,0
20,0,0,0,0,0,0,-1.0,4,0,0,0
32,0,0,1,2,1,9,-1.0,9,0,0,0
49,0,0,2,0,0,0,0.0,1,0,0,1
22,0,0,0,0,1,1,-4.0,3,0,0,1
24,0,0,0,0,1,0,-1.0,3,0,0,0
26,0,1,1,1,1,10,7.0,7,1,1,0
29,1,0,1,0,1,1,0.0,2,1,1,1
22,0,1,0,1,1,0,-1.0,6,0,0,1
26,0,0,1,1,0,3,-1.0,5,1,0,0
21,0,0,0,1,1,0,-1.0,7,1,1,3
54,1,1,2,0,1,2,-1.0,1,1,0,39
59,0,0,2,0,1,1,-1.0,1,0,0,1
22,0,0,0,2,1,0,-1.0,8,1,1,1
64,0,0,2,1,1,20,-1.0,7,0,0,2
45,1,1,2,0,1,1,0.0,1,1,1,0
22,0,0,0,0,0,0,-7.0,4,0,0,5
24,0,0,0,0,1,5,-1.0,3,1,1,0
30,0,0,1,1,0,3,0.0,6,1,1,12
27,0,1,1,1,0,0,0.0,5,0,0,0
20,0,1,0,0,1,0,-3.0,4,0,0,0
28,0,1,1,1,1,5,-23.0,5,1,1,20
23,0,1,0,1,1,3,18.0,6,1,1,244
32,1,0,1,0,0,0,-1.0,2,0,0,0
44,0,1,1,0,0,1,-3.0,1,0,0,0
41,0,0,1,0,1,8,-1.0,4,0,0,1
30,0,1,1,0,1,3,21.0,2,0,0,25
27,1,0,1,1,1,2,0.0,5,1,1,7
32,0,0,1,0,1,0,-1.0,1,1,1,0
40,1,0,1,2,1,24,-1.0,8,1,1,1
33,1,0,1,0,0,3,-1.0,4,0,0,1
33,0,1,1,0,1,0,-1.0,1,0,0,6
28,1,0,1,1,1,9,-1.0,5,0,0,1
25,0,0,1,1,0,0,-1.0,5,1,1,1
30,1,0,1,0,0,1,-1.0,4,0,0,2
47,1,0,2,0,0,0,-2.0,2,0,0,0
24,0,1,0,0,1,0,-1.0,2,1,1,1
31,0,1,1,2,1,9,0.0,8,1,1,116
52,0,0,2,0,1,0,-1.0,4,1,1,26
25,0,0,1,2,1,5,-1.0,10,1,1,236
46,1,0,2,2,0,7,-1.0,8,0,0,18
62,1,1,2,0,1,3,-1.0,1,0,0,0
36,1,1,1,1,1,0,-1.0,7,1,1,5
24,0,0,0,0,1,2,-1.0,3,1,1,10
25,0,1,1,2,1,9,0.0,9,0,0,54
21,1,0,0,2,1,0,-1.0,10,1,1,35
29,0,0,1,1,1,5,-1.0,7,1,1,5
52,1,0,2,0,1,0,0.0,1,1,1,0
29,0,0,1,2,1,5,-1.0,10,1,0,2
59,0,0,2,0,1,13,-1.0,2,1,1,242
39,0,0,1,0,1,2,0.0,3,1,0,0
20,0,0,0,2,1,1,-1.0,10,1,1,5
50,1,1,2,0,1,0,-1.0,1,0,0,0
27,0,0,1,2,1,7,-1.0,9,1,1,4
27,1,0,1,0,1,0,0.0,1,0,0,1
31,0,1,1,1,1,4,-1.0,7,1,1,5
24,1,0,0,1,0,2,0.0,6,0,0,30
24,0,0,0,2,1,4,-1.0,9,1,1,51
30,1,1,1,0,1,0,0.0,2,1,1,1
41,0,1,1,0,1,0,0.0,2,0,0,0
32,0,0,1,2,1,2,0.0,8,1,1,19
69,1,1,2,0,1,0,-4.0,1,1,1,0
25,0,1,1,2,1,1,0.0,9,0,0,59
55,1,1,2,0,1,0,-1.0,1,1,1,30
28,0,0,1,2,1,7,-1.0,10,1,1,1
27,1,1,1,0,1,0,0.0,4,1,1,-1
20,0,0,0,1,0,1,-1.0,6,1,1,1
36,0,0,1,0,1,2,0.0,1,1,1,-1
25,0,0,1,2,1,10,-4.0,10,1,1,7
35,1,1,1,0,0,1,-1.0,4,0,0,0
32,1,0,1,2,1,12,-1.0,10,1,1,1
21,1,1,0,1,1,1,-21.0,6,0,0,0
41,0,1,1,0,1,1,0.0,1,0,0,2
38,0,0,1,2,1,0,-1.0,8,0,0,5
21,0,0,0,2,1,1,-1.0,9,1,1,1
35,1,1,1,0,1,2,0.0,2,1,1,34
34,1,0,1,1,1,5,-13.0,6,0,0,2
52,1,1,2,0,1,0,-1.0,1,0,0,0
21,0,0,0,2,1,0,-1.0,8,0,0,1
43,1,0,1,0,1,8,-1.0,2,0,0,1
32,0,1,1,0,0,0,-1.0,2,0,0,1
49,0,1,2,1,1,5,-1.0,6,1,1,3
21,1,0,0,0,0,0,-1.0,4,0,0,1
28,0,0,1,1,1,5,-1.0,5,1,1,0
65,0,1,2,0,0,1,-1.0,1,0,0,-1
27,1,1,1,0,0,0,0.0,3,0,0,1
48,0,1,2,2,1,20,0.0,8,1,1,46
20,1,0,0,0,1,0,-1.0,3,1,1,1
63,0,0,2,0,1,6,-1.0,3,0,0,24
40,1,1,1,0,1,0,0.0,2,0,0,-1
21,0,0,0,2,1,1,0.0,10,1,1,86
27,1,1,1,0,1,1,-1.0,2,0,0,0
35,1,1,1,2,1,0,-1.0,10,1,1,15
50,1,0,2,0,0,0,-1.0,1,0,0,1
47,1,1,2,0,1,0,-1.0,1,0,0,0
44,1,1,1,0,1,2,-2.0,4,0,0,-1
23,1,0,0,0,1,0,-1.0,3,0,0,12
54,0,0,2,1,1,10,0.0,6,0,0,30
38,0,1,1,2,1,17,-1.0,10,0,0,180
44,0,1,1,0,1,2,-1.0,3,1,1,1
52,1,0,2,0,1,3,-1.0,3,1,1,31
52,0,1,2,0,0,0,-1.0,2,1,1,118
21,1,0,0,2,1,0,-1.0,9,1,1,0
30,0,1,1,0,0,9,-19.0,4,1,1,4
56,0,0,2,0,1,6,-1.0,2,0,0,1
35,0,0,1,2,1,12,-1.0,8,1,1,0
39,0,1,1,0,1,1,-29.0,1,0,0,29
29,1,1,1,0,1,0,0.0,1,0,0,0
23,0,0,0,1,1,2,-1.0,5,1,1,22
26,1,1,1,1,1,0,-2.0,5,0,0,0
64,1,0,2,0,0,1,-1.0,1,1,1,0
20,0,1,0,0,1,1,-1.0,2,1,1,1
21,0,0,0,1,1,0,-1.0,5,1,1,42
21,0,0,0,1,1,0,-1.0,5,1,0,46
23,0,0,0,1,1,0,-1.0,7,0,0,2
46,0,0,2,0,1,3,-1.0,4,0,0,2
25,0,0,1,2,1,21,0.0,9,1,1,117
30,1,0,1,0,0,0,0.0,3,0,0,-1
47,0,1,2,0,1,1,-1.0,1,0,0,1
30,0,1,1,0,1,4,-25.0,4,0,0,3
47,0,0,2,0,1,1,-23.0,1,0,0,1
39,0,0,1,0,1,1,-1.0,2,1,1,0
24,0,1,0,0,1,1,-1.0,3,0,0,0
45,0,1,2,0,1,3,-1.0,1,0,0,1
26,0,1,1,2,1,2,-1.0,9,1,1,0
39,0,1,1,0,1,3,0.0,2,0,0,0
40,0,1,1,0,1,1,-1.0,3,0,0,41
24,0,0,0,2,1,0,-1.0,10,0,0,0
23,0,0,0,1,1,1,-1.0,7,0,0,0
61,1,1,2,0,1,0,0.0,1,0,0,-1
42,0,1,1,1,1,3,0.0,5,1,1,-1
38,0,0,1,0,1,3,0.0,2,1,1,4
67,0,1,2,0,1,0,-1.0,1,1,1,24
23,0,1,0,1,1,2,-20.0,6,0,0,7
31,0,1,1,0,1,1,0.0,4,1,1,0
40,0,0,1,2,1,15,-1.0,8,0,0,54
44,0,0,1,0,1,0,-1.0,2,0,0,3
37,0,0,1,1,1,10,-1.0,7,1,1,0
22,1,0,0,2,0,3,-2.0,9,0,0,1
31,1,1,1,0,1,6,0.0,3,1,1,0
28,0,0,1,1,1,9,-1.0,7,1,1,53
33,0,1,1,0,1,9,0.0,4,0,0,0
30,0,0,1,2,0,10,0.0,10,1,1,0
35,0,0,1,1,1,0,-1.0,7,1,1,1
57,0,0,2,2,1,23,-1.0,8,1,1,30
39,0,1,1,1,0,8,-1.0,7,1,1,31
65,0,1,2,0,1,3,-1.0,2,0,0,23
22,1,1,0,2,0,0,-1.0,9,0,0,1
35,0,0,1,1,0,2,-15.0,6,0,0,14
29,1,0,1,0,1,2,-1.0,3,1,1,2
62,0,0,2,2,1,13,-1.0,8,1,1,1
22,1,0,0,0,1,0,-4.0,3,1,1,0
56,0,0,2,0,0,1,-1.0,1,0,0,1
25,0,1,1,1,1,2,-29.0,6,0,0,29
33,1,1,1,0,1,10,0.0,4,0,0,1
25,0,1,1,1,1,2,-1.0,5,0,0,2
27,0,0,1,1,0,3,-1.0,5,0,0,0
37,0,0,1,2,1,1,-1.0,10,0,0,3
41,1,1,1,0,1,2,-3.0,1,0,0,1
35,0,0,1,2,1,5,-19.0,8,0,0,6
55,1,1,2,0,1,0,0.0,1,0,0,2
26,0,0,1,0,1,2,0.0,2,1,1,3
35,0,0,1,0,1,7,-1.0,3,0,0,195
50,1,1,2,0,1,3,0.0,4,1,1,25
25,0,0,1,1,1,3,-1.0,6,1,1,2
65,1,1,2,0,0,1,-1.0,1,1,1,1
31,0,0,1,1,0,0,0.0,5,1,1,0
24,1,0,0,0,0,0,-1.0,2,0,0,0
34,0,0,1,2,1,6,-1.0,8,1,1,13
30,0,0,1,1,0,4,-1.0,6,0,0,1
30,0,0,1,1,1,14,27.0,6,1,1,22
24,1,1,0,0,1,1,-8.0,2,0,0,2
51,0,1,2,0,1,3,-13.0,3,1,1,13
28,0,0,1,0,0,3,-1.0,3,0,0,1
27,0,0,1,1,0,4,-1.0,6,1,1,0
22,0,1,0,0,1,2,-1.0,3,1,1,0
29,0,0,1,0,1,2,-1.0,4,1,1,0
31,0,0,1,1,1,0,-1.0,6,0,0,2
31,1,1,1,0,1,0,-1.0,1,0,0,0
32,0,0,1,0,0,3,-1.0,2,0,0,30
27,0,0,1,0,1,1,-1.0,2,1,1,1
29,0,1,1,1,1,6,-3.0,5,1,1,0
59,0,0,2,0,1,3,-8.0,3,1,0,8
24,1,0,0,0,1,1,-1.0,2,1,1,0
33,0,0,1,2,1,0,-1.0,10,0,0,141
28,0,1,1,2,1,9,-8.0,8,1,1,8
24,1,0,0,2,1,9,-7.0,9,1,1,4
31,0,0,1,2,1,16,-1.0,9,1,1,52
24,0,0,0,2,1,0,-1.0,9,0,0,1
23,0,0,0,2,1,7,-1.0,8,1,1,1
62,0,1,2,0,1,0,-1.0,1,0,0,0
25,0,0,1,1,0,4,0.0,7,1,1,0
49,1,0,2,1,1,1,-1.0,7,1,0,10
50,0,1,2,0,1,0,0.0,1,1,1,35
47,0,0,2,2,1,3,-1.0,8,1,1,39
37,0,0,1,2,1,14,-1.0,8,0,0,1
26,1,1,1,0,1,0,0.0,2,0,0,1
28,0,0,1,2,1,21,-1.0,10,1,0,1
26,0,0,1,0,0,3,-1.0,2,1,1,0
20,0,0,0,2,1,1,0.0,8,1,1,0
34,0,0,1,2,1,9,-1.0,10,1,1,17
46,0,0,2,2,1,9,-1.0,9,1,1,115
21,0,0,0,2,1,0,0.0,8,1,1,6
27,0,1,1,1,0,2,-1.0,5,1,1,62
21,1,0,0,2,1,3,0.0,8,1,1,17
29,0,1,1,0,1,1,-1.0,4,0,0,14
46,0,1,2,0,1,4,0.0,4,0,0,1
24,0,0,0,0,1,0,0.0,4,1,0,0
57,1,0,2,0,1,8,0.0,4,1,1,-1
33,0,0,1,0,1,4,-1.0,2,1,1,1
23,0,0,0,2,1,4,-1.0,9,1,1,143
29,0,0,1,2,1,5,0.0,8,0,0,1
22,1,1,0,0,1,0,0.0,4,1,1,9
33,1,1,1,1,0,1,-5.0,6,1,1,4
40,0,0,1,2,1,3,-1.0,8,1,1,0
32,0,0,1,1,1,10,-1.0,6,1,1,3
24,1,0,0,0,1,1,-1.0,4,0,0,1
32,0,0,1,0,1,1,-1.0,2,0,0,0
19,0,0,0,1,1,2,-6.0,7,1,1,0
23,0,0,0,2,1,6,-1.0,9,1,1,1
39,0,1,1,1,1,17,-1.0,7,1,1,181
25,0,0,1,0,1,1,-1.0,3,0,0,0
42,0,0,1,2,1,6,-1.0,8,1,1,0
29,1,1,1,0,1,1,-1.0,3,0,0,43
38,1,1,1,0,1,2,-1.0,1,0,0,1
32,0,1,1,1,1,10,-1.0,5,1,1,6
23,1,1,0,1,1,4,-1.0,5,1,1,0
58,0,0,2,0,1,10,-3.0,3,1,1,1
42,0,0,1,1,1,9,0.0,6,1,1,0
26,0,1,1,0,1,1,0.0,4,1,1,8
27,0,1,1,0,1,1,0.0,1,0,0,1
33,0,1,1,0,1,1,-1.0,2,0,0,0
33,0,0,1,2,1,2,0.0,8,1,1,-1
23,1,0,0,0,1,0,-1.0,2,1,1,1
25,0,0,1,2,1,4,-1.0,8,1,1,19
32,0,0,1,0,1,0,-1.0,2,1,1,5
29,1,1,1,0,0,0,-1.0,2,0,0,1
38,0,0,1,2,1,19,-4.0,9,1,1,0
29,1,1,1,0,1,0,-1.0,1,0,0,0
27,0,0,1,2,1,6,-1.0,8,1,1,34
25,1,1,1,0,1,0,0.0,2,1,1,1
31,0,1,1,1,0,2,-1.0,5,1,1,1
30,0,0,1,2,1,8,0.0,9,1,1,64
41,0,0,1,1,1,0,-1.0,7,0,0,0
59,0,0,2,0,1,8,-1.0,4,1,0,5
21,1,1,0,0,1,1,-1.0,4,1,1,0
27,0,0,1,0,1,6,-1.0,4,1,1,39
30,0,0,1,0,1,0,-1.0,1,0,0,1
43,0,1,1,1,1,4,-1.0,5,0,0,47
24,0,1,0,2,0,2,-2.0,9,0,0,0
45,1,0,2,1,1,13,-1.0,7,1,1,6
23,0,1,0,2,1,0,0.0,9,1,1,18
40,0,1,1,2,0,5,16.0,10,0,0,55
23,0,0,0,1,0,0,-1.0,7,0,0,2
39,0,0,1,0,1,3,-1.0,2,0,0,1
26,0,0,1,1,0,5,-1.0,5,1,1,33
26,1,1,1,0,0,0,-2.0,2,0,0,0
21,1,0,0,0,1,0,0.0,4,0,0,1
30,0,1,1,0,1,3,-1.0,3,0,0,65
44,0,1,1,0,1,0,0.0,4,0,0,11
21,0,0,0,1,1,1,-21.0,7,1,1,20
23,1,0,0,0,1,0,-1.0,4,1,0,1
49,0,0,2,0,0,1,-1.0,1,0,0,0
23,0,0,0,2,1,3,-1.0,10,1,1,53
24,0,0,0,1,1,1,-1.0,5,1,1,75
21,0,0,0,0,0,1,-1.0,4,1,1,0
37,0,1,1,1,0,7,-30.0,6,1,1,6
28,0,1,1,0,1,2,-1.0,2,1,1,10
24,0,0,0,1,0,2,-1.0,6,1,1,1
31,0,1,1,1,1,0,0.0,7,0,0,-1
24,1,0,0,2,1,2,-1.0,10,1,1,506
25,0,0,1,0,1,1,-1.0,2,0,0,0
33,1,0,1,0,1,1,-1.0,1,1,1,1
26,1,0,1,2,1,24,-1.0,10,1,1,85
27,0,0,1,1,1,1,-1.0,7,0,0,5
46,0,1,2,0,1,0,-1.0,1,1,0,1
38,1,1,1,1,0,1,-1.0,6,1,1,1
24,1,0,0,1,0,0,-1.0,5,0,0,0
38,1,0,1,0,0,0,-1.0,4,0,0,1
27,0,0,1,2,1,7,-1.0,9,1,1,4
48,0,0,2,0,1,6,-1.0,3,0,0,1
31,0,1,1,0,0,2,-28.0,4,1,1,27
28,1,0,1,1,1,5,-1.0,5,1,1,51
25,1,1,1,1,1,6,-1.0,5,1,1,1
55,1,1,2,0,1,0,0.0,1,0,0,1
40,0,0,1,1,1,5,0.0,7,1,1,30
21,0,0,0,0,1,0,-1.0,4,1,1,1
28,0,0,1,1,1,10,-1.0,7,1,1,243
20,0,0,0,2,1,2,-16.0,9,1,1,0
31,0,0,1,2,1,10,-1.0,9,1,1,4
57,1,0,2,0,0,0,-1.0,1,0,0,77
25,1,0,1,0,1,0,-1.0,2,0,0,7
22,0,0,0,2,1,7,-11.0,8,1,1,11
31,0,0,1,0,1,3,-1.0,3,1,1,15
43,0,0,1,0,1,7,0.0,4,0,0,0
25,1,1,1,0,0,0,-1.0,4,0,0,0
40,0,0,1,0,1,1,-1.0,1,0,0,1
20,0,0,0,1,1,0,-1.0,5,1,1,2
35,1,0,1,1,1,2,-1.0,7,0,0,0
34,1,0,1,0,1,1,-1.0,1,1,1,1
27,0,1,1,2,1,18,-1.0,9,1,1,178
38,0,0,1,0,0,3,0.0,1,1,1,0
21,0,1,0,1,1,0,-1.0,7,1,1,0
25,1,0,1,0,1,0,-1.0,1,1,1,1
53,1,0,2,1,1,6,-1.0,6,1,1,8
50,0,0,2,0,0,4,-1.0,3,0,0,13
23,1,1,0,1,0,1,0.0,6,0,0,1
27,1,1,1,0,1,0,0.0,3,1,1,0
29,0,0,1,2,1,5,0.0,8,1,1,0
38,1,0,1,0,1,1,-1.0,1,0,0,3
54,0,1,2,0,0,2,-3.0,2,0,0,0
26,0,0,1,2,1,1,0.0,10,1,1,57
37,0,0,1,2,1,23,-1.0,8,1,1,1
36,1,0,1,2,1,25,0.0,10,1,1,0
28,0,0,1,2,1,18,-1.0,10,1,1,12
49,1,0,2,0,1,1,-1.0,1,0,0,1
36,0,0,1,1,1,11,-1.0,7,1,0,0
41,0,1,1,0,0,0,-1.0,3,0,0,1
40,0,1,1,2,1,9,-1.0,9,0,0,0
21,0,0,0,2,1,7,-1.0,10,1,1,10
33,0,1,1,0,1,0,-1.0,1,0,0,0
26,0,0,1,1,1,7,-19.0,7,0,0,19
27,1,0,1,0,0,0,-1.0,3,1,1,3
35,0,0,1,0,1,1,-1.0,2,0,0,0
27,1,0,1,0,1,3,-1.0,2,0,0,1
31,0,0,1,1,0,3,-1.0,5,0,0,61
36,0,0,1,2,1,26,-1.0,8,1,1,0
50,0,1,2,0,1,1,-1.0,1,0,0,0
52,0,1,2,0,1,1,-1.0,1,0,0,0
24,1,0,0,0,1,1,-1.0,4,0,0,2
38,0,0,1,0,1,0,0.0,4,0,0,1
54,0,0,2,2,1,11,-1.0,8,0,0,1
71,0,1,2,0,1,13,-1.0,2,0,0,0
27,0,0,1,1,1,9,-1.0,7,1,1,0
39,0,1,1,0,0,1,-1.0,4,0,0,39
36,0,0,1,1,0,5,0.0,6,1,1,0
55,0,0,2,0,1,0,-1.0,1,0,0,0
27,0,1,1,0,1,0,0.0,4,0,0,8
23,0,0,0,0,1,2,0.0,4,1,1,0
20,0,0,0,1,1,1,-1.0,7,1,1,0
31,0,0,1,2,0,10,-3.0,8,0,0,1
24,0,1,0,2,1,8,0.0,9,1,0,37
37,0,1,1,2,0,2,-1.0,8,1,1,1
26,0,1,1,0,1,0,-1.0,3,0,0,0
29,0,1,1,0,1,0,-1.0,2,0,0,0
41,1,0,1,0,1,4,0.0,1,1,1,-1
37,0,0,1,0,1,0,-1.0,1,1,1,0
46,0,1,2,0,1,2,-1.0,3,0,0,0
56,0,1,2,1,0,10,-1.0,5,1,1,41
23,0,0,0,0,1,0,-1.0,3,1,1,0
23,0,0,0,1,0,1,-2.0,5,1,1,1
25,0,0,1,2,1,0,0.0,8,1,1,-1
24,0,0,0,1,1,1,-1.0,7,1,1,1
24,0,1,0,1,1,2,-1.0,7,1,1,10
23,0,0,0,2,1,0,-1.0,9,1,1,14
43,0,1,1,0,1,2,-26.0,1,0,0,1
53,1,1,2,0,0,0,-2.0,1,0,0,0
24,0,0,0,1,1,1,-1.0,6,1,1,57
28,0,0,1,0,1,0,0.0,4,0,0,0
21,0,1,0,0,1,1,-1.0,3,0,0,1
33,0,1,1,1,1,3,0.0,7,1,1,1
35,0,0,1,0,0,1,-1.0,1,0,0,1
55,1,1,2,0,1,3,0.0,3,0,0,1
28,1,0,1,0,1,0,-2.0,3,0,0,0
44,1,1,1,0,1,0,-1.0,1,1,1,2
19,0,0,0,2,1,3,22.0,10,1,1,0
24,0,0,0,2,1,3,0.0,8,1,1,-1
50,0,1,2,0,1,2,0.0,3,0,0,1
31,1,0,1,0,1,0,0.0,4,0,0,21
28,0,1,1,0,0,0,-1.0,4,1,1,0
42,0,1,1,0,1,0,-1.0,1,0,0,1
21,1,0,0,2,1,0,0.0,9,1,1,97
21,0,1,0,2,1,0,0.0,8,1,1,0
31,0,1,1,1,1,3,-1.0,5,1,1,1
27,0,1,1,2,1,0,0.0,9,1,1,0
28,0,0,1,1,1,7,-1.0,5,1,1,77
67,1,1,2,0,1,0,-1.0,1,0,0,1
32,0,0,1,1,0,11,0.0,7,0,0,0
44,0,0,1,0,1,7,0.0,4,0,0,1
25,0,0,1,0,1,1,-24.0,4,1,1,0
30,1,0,1,2,0,15,0.0,8,1,1,1
28,1,1,1,0,1,9,-1.0,4,0,0,0
27,0,0,1,1,1,0,0.0,6,1,1,3
25,1,1,1,0,0,0,0.0,4,0,0,2
31,0,1,1,1,1,5,-1.0,5,1,1,1
30,1,1,1,0,1,0,0.0,1,1,1,0
33,0,0,1,0,1,4,-9.0,2,0,0,7
26,1,0,1,0,1,1,0.0,3,1,1,0
22,1,1,0,1,0,2,-1.0,7,1,1,2
50,0,1,2,0,1,0,-1.0,1,0,0,0
58,0,1,2,0,1,1,-1.0,1,1,1,0
34,1,1,1,0,1,3,-1.0,4,1,1,1
32,0,1,1,0,1,1,0.0,1,1,1,0
29,1,0,1,0,1,0,-1.0,1,1,1,1
27,1,0,1,0,1,0,0.0,1,0,0,0
39,0,1,1,0,1,5,-21.0,3,0,0,18
24,0,0,0,0,1,0,-1.0,3,0,0,1
38,1,0,1,1,1,8,-1.0,7,0,0,1
52,0,1,2,0,1,7,-23.0,2,0,0,0
56,1,0,2,0,1,3,-27.0,2,1,1,1
46,0,1,2,1,1,7,0.0,6,1,1,36
38,0,1,1,0,1,5,-11.0,1,1,1,3
47,1,1,2,1,1,3,0.0,5,0,0,63
32,0,1,1,0,1,0,-7.0,1,0,0,0
34,1,0,1,1,1,27,-1.0,7,0,0,0
42,0,0,1,1,1,5,-1.0,6,0,0,2
35,1,0,1,0,0,0,-1.0,1,1,1,2
20,0,1,0,2,1,0,-1.0,10,1,1,6
32,0,1,1,2,0,2,-1.0,10,1,1,32
21,1,1,0,1,1,0,-1.0,5,0,0,0
24,1,0,0,0,1,0,0.0,2,1,1,1
24,1,0,0,2,1,1,-1.0,9,1,1,123
26,1,0,1,0,1,0,-1.0,3,1,1,0
52,0,1,2,0,1,8,0.0,2,0,0,39
27,1,0,1,0,1,1,-1.0,2,0,0,2
27,1,1,1,1,0,0,0.0,5,0,0,0
56,0,1,2,0,1,0,-1.0,1,0,0,1
52,0,1,2,2,1,16,-4.0,9,1,1,11
37,0,0,1,0,1,3,-1.0,1,1,1,1
45,1,0,2,0,1,0,-6.0,1,0,0,0
36,0,1,1,1,0,3,-27.0,6,1,1,27
29,0,0,1,0,0,0,-3.0,2,0,0,0
27,0,0,1,2,1,11,-1.0,8,0,0,4
28,0,0,1,2,1,11,0.0,8,1,1,0
38,1,0,1,0,1,4,-1.0,1,1,0,0
19,0,0,0,2,0,1,-1.0,9,1,1,434
37,0,1,1,0,0,1,-1.0,1,0,0,1
34,1,0,1,0,1,0,-1.0,1,1,1,2
37,0,1,1,2,1,7,-1.0,8,1,1,69
21,0,0,0,2,1,1,-1.0,8,0,0,1
21,0,0,0,2,1,0,-1.0,9,1,1,7
38,0,1,1,0,0,3,-1.0,4,0,0,0
47,1,0,2,0,1,1,0.0,4,0,0,1
56,0,1,2,0,1,3,-1.0,2,0,0,191
27,0,0,1,1,1,2,-1.0,7,1,1,246
23,1,0,0,2,1,0,-1.0,8,0,0,1
57,0,1,2,0,1,0,-2.0,1,0,0,2
25,0,0,1,1,1,9,-17.0,7,0,0,12
23,0,0,0,2,0,2,16.0,10,1,1,116
32,0,0,1,2,1,8,0.0,10,1,1,2
36,1,0,1,1,0,2,-2.0,5,0,0,0
41,1,0,1,1,1,5,-1.0,5,0,0,0
21,0,0,0,1,1,1,-1.0,6,1,1,1
31,1,0,1,0,1,2,-1.0,4,0,0,2
37,1,1,1,0,1,0,-2.0,1,0,0,0
27,0,0,1,0,1,0,-1.0,2,0,0,1
22,0,0,0,0,1,2,-22.0,4,1,1,16
59,0,1,2,0,1,2,-19.0,1,0,0,18
33,0,0,1,2,0,0,-1.0,9,1,1,29
43,0,0,1,0,0,2,-1.0,3,0,0,2
25,0,1,1,0,1,5,-1.0,4,1,1,101
23,0,0,0,1,1,3,-1.0,5,1,1,3
43,1,1,1,0,0,3,9.0,2,1,1,1
56,1,1,2,0,1,9,-24.0,1,1,1,19
20,0,0,0,2,0,1,-1.0,8,1,1,3
50,1,0,2,1,1,2,-28.0,5,1,1,0
54,1,1,2,0,0,1,-4.0,2,0,0,3
20,0,0,0,2,1,1,-1.0,10,1,1,1
36,0,0,1,1,0,3,0.0,6,1,1,0
56,1,0,2,0,1,0,-1.0,4,0,0,1
25,0,0,1,2,1,2,-1.0,9,1,0,1
42,0,1,1,0,0,1,-1.0,3,1,1,21
48,0,0,2,1,1,4,-1.0,6,0,0,1
34,1,0,1,2,1,21,-1.0,10,1,1,5
28,0,1,1,0,1,0,-1.0,2,0,0,0
32,0,1,1,0,1,1,-1.0,3,0,0,1
31,0,1,1,0,0,2,-1.0,1,0,0,1
